file_id,seq_id,start,end,name,score
emales-gc,NZ_MJDR01000005.1,156700,156800,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,156800,156900,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,156900,157000,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,157000,157100,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,157100,157200,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,157200,157300,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,157300,157400,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,157400,157500,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,157500,157600,GC.w100,0.5
emales-gc,NZ_MJDR01000005.1,157600,157700,GC.w100,0.3
emales-gc,NZ_MJDR01000005.1,157700,157800,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,157800,157900,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,157900,158000,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,158000,158100,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,158100,158200,GC.w100,0.26
emales-gc,NZ_MJDR01000005.1,158200,158300,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,158300,158400,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,158400,158500,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,158500,158600,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,158600,158700,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,158700,158800,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,158800,158900,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,158900,159000,GC.w100,0.47
emales-gc,NZ_MJDR01000005.1,159000,159100,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,159100,159200,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,159200,159300,GC.w100,0.29
emales-gc,NZ_MJDR01000005.1,159300,159400,GC.w100,0.3
emales-gc,NZ_MJDR01000005.1,159400,159500,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,159500,159600,GC.w100,0.28
emales-gc,NZ_MJDR01000005.1,159600,159700,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,159700,159800,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,159800,159900,GC.w100,0.29
emales-gc,NZ_MJDR01000005.1,159900,160000,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,160000,160100,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,160100,160200,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,160200,160300,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,160300,160400,GC.w100,0.3
emales-gc,NZ_MJDR01000005.1,160400,160500,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,160500,160600,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,160600,160700,GC.w100,0.46
emales-gc,NZ_MJDR01000005.1,160700,160800,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,160800,160900,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,160900,161000,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,161000,161100,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,161100,161200,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,161200,161300,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,161300,161400,GC.w100,0.29
emales-gc,NZ_MJDR01000005.1,161400,161500,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,161500,161600,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,161600,161700,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,161700,161800,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,161800,161900,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,161900,162000,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,162000,162100,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,162100,162200,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,162200,162300,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,162300,162400,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,162400,162500,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,162500,162600,GC.w100,0.3
emales-gc,NZ_MJDR01000005.1,162600,162700,GC.w100,0.21
emales-gc,NZ_MJDR01000005.1,162700,162800,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,162800,162900,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,162900,163000,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,163000,163100,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,163100,163200,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,163200,163300,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,163300,163400,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,163400,163500,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,163500,163600,GC.w100,0.49
emales-gc,NZ_MJDR01000005.1,163600,163700,GC.w100,0.47
emales-gc,NZ_MJDR01000005.1,163700,163800,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,163800,163900,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,163900,164000,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,164000,164100,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,164100,164200,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,164200,164300,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,164300,164400,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,164400,164500,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,164500,164600,GC.w100,0.25
emales-gc,NZ_MJDR01000005.1,164600,164700,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,164700,164800,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,164800,164900,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,164900,165000,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,165000,165100,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,165100,165200,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,165200,165300,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,165300,165400,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,165400,165500,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,165500,165600,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,165600,165700,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,165700,165800,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,165800,165900,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,165900,166000,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,166000,166100,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,166100,166200,GC.w100,0.18
emales-gc,NZ_MJDR01000005.1,166200,166300,GC.w100,0.15
emales-gc,NZ_MJDR01000005.1,166300,166400,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,166400,166500,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,166500,166600,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,166600,166700,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,166700,166800,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,166800,166900,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,166900,167000,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,167000,167100,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,167100,167200,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,167200,167300,GC.w100,0.29
emales-gc,NZ_MJDR01000005.1,167300,167400,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,167400,167500,GC.w100,0.28
emales-gc,NZ_MJDR01000005.1,167500,167600,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,167600,167700,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,167700,167800,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,167800,167900,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,167900,168000,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,168000,168100,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,168100,168200,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,168200,168300,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,168300,168400,GC.w100,0.29
emales-gc,NZ_MJDR01000005.1,168400,168500,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,168500,168600,GC.w100,0.26
emales-gc,NZ_MJDR01000005.1,168600,168700,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,168700,168800,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,168800,168900,GC.w100,0.29
emales-gc,NZ_MJDR01000005.1,168900,169000,GC.w100,0.26
emales-gc,NZ_MJDR01000005.1,169000,169100,GC.w100,0.24
emales-gc,NZ_MJDR01000005.1,169100,169200,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,169200,169300,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,169300,169400,GC.w100,0.23
emales-gc,NZ_MJDR01000005.1,169400,169500,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,169500,169600,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,169600,169700,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,169700,169800,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,169800,169900,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,169900,170000,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,170000,170100,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,170100,170200,GC.w100,0.3
emales-gc,NZ_MJDR01000005.1,170200,170300,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,170300,170400,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,170400,170500,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,170500,170600,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,170600,170700,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,170700,170800,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,170800,170900,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,170900,171000,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,171000,171100,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,171100,171200,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,171200,171300,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,171300,171400,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,171400,171500,GC.w100,0.3
emales-gc,NZ_MJDR01000005.1,171500,171600,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,171600,171700,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,171700,171800,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,171800,171900,GC.w100,0.27
emales-gc,NZ_MJDR01000005.1,171900,172000,GC.w100,0.29
emales-gc,NZ_MJDR01000005.1,172000,172100,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,172100,172200,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,172200,172300,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,172300,172400,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,172400,172500,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,172500,172600,GC.w100,0.46
emales-gc,NZ_MJDR01000005.1,172600,172700,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,172700,172800,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,172800,172900,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,172900,173000,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,173000,173100,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,173100,173200,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,173200,173300,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,173300,173400,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,173400,173500,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,173500,173600,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,173600,173700,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,173700,173800,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,173800,173900,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,173900,174000,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,174000,174100,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,174100,174200,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,174200,174300,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,174300,174400,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,174400,174500,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,174500,174600,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,174600,174700,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,174700,174800,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,174800,174900,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,174900,175000,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,175000,175100,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,175100,175200,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,175200,175300,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,175300,175400,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,175400,175500,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,175500,175600,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,175600,175700,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,175700,175800,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,175800,175900,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,175900,176000,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,176000,176100,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,176100,176200,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,176200,176300,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,176300,176400,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,176400,176500,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,176500,176600,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,176600,176700,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,176700,176800,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,176800,176900,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,176900,177000,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,177000,177100,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,177100,177200,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,177200,177300,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,177300,177400,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,177400,177500,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,177500,177600,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,177600,177700,GC.w100,0.46
emales-gc,NZ_MJDR01000005.1,177700,177800,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,177800,177900,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,177900,178000,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,178000,178100,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,178100,178200,GC.w100,0.46
emales-gc,NZ_MJDR01000005.1,178200,178300,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,178300,178400,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,178400,178500,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,178500,178600,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,178600,178700,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,178700,178800,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,178800,178900,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,178900,179000,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,179000,179100,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,179100,179200,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,179200,179300,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,179300,179400,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,179400,179500,GC.w100,0.46
emales-gc,NZ_MJDR01000005.1,179500,179600,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,179600,179700,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,179700,179800,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,179800,179900,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,179900,180000,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,180000,180100,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,180100,180200,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,180200,180300,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,180300,180400,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,180400,180500,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,180500,180600,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,180600,180700,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,180700,180800,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,180800,180900,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,180900,181000,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,181000,181100,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,181100,181200,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,181200,181300,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,181300,181400,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,181400,181500,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,181500,181600,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,181600,181700,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,181700,181800,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,181800,181900,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,181900,182000,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,182000,182100,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,182100,182200,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,182200,182300,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,182300,182400,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,182400,182500,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,182500,182600,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,182600,182700,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,182700,182800,GC.w100,0.27
emales-gc,NZ_MJDR01000005.1,182800,182900,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,182900,183000,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,183000,183100,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,183100,183200,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,183200,183300,GC.w100,0.22
emales-gc,NZ_MJDR01000005.1,183300,183400,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,183400,183500,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,183500,183600,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,183600,183700,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,183700,183800,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,183800,183900,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,183900,184000,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,184000,184100,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,184100,184200,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,184200,184300,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,184300,184400,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,184400,184500,GC.w100,0.46
emales-gc,NZ_MJDR01000005.1,184500,184600,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,184600,184700,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,184700,184800,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,184800,184900,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,184900,185000,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,185000,185100,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,185100,185200,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,185200,185300,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,185300,185400,GC.w100,0.29
emales-gc,NZ_MJDR01000005.1,185400,185500,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,185500,185600,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,185600,185700,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,185700,185800,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,185800,185900,GC.w100,0.3
emales-gc,NZ_MJDR01000005.1,185900,186000,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,186000,186100,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,186100,186200,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,186200,186300,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,186300,186400,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,186400,186500,GC.w100,0.51
emales-gc,NZ_MJDR01000005.1,186500,186600,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,186600,186700,GC.w100,0.31
emales-gc,NZ_MJDR01000005.1,186700,186800,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,186800,186900,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,186900,187000,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,187000,187100,GC.w100,0.49
emales-gc,NZ_MJDR01000005.1,187100,187200,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,187200,187300,GC.w100,0.47
emales-gc,NZ_MJDR01000005.1,187300,187400,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,187400,187500,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,187500,187600,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,187600,187700,GC.w100,0.28
emales-gc,NZ_MJDR01000005.1,187700,187800,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,187800,187900,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,187900,188000,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,188000,188100,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,188100,188200,GC.w100,0.27
emales-gc,NZ_MJDR01000005.1,188200,188300,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,188300,188400,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,188400,188500,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,188500,188600,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,188600,188700,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,188700,188800,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,188800,188900,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,188900,189000,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,189000,189100,GC.w100,0.43
emales-gc,NZ_MJDR01000005.1,189100,189200,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,189200,189300,GC.w100,0.33
emales-gc,NZ_MJDR01000005.1,189300,189400,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,189400,189500,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,189500,189600,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,189600,189700,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,189700,189800,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,189800,189900,GC.w100,0.41
emales-gc,NZ_MJDR01000005.1,189900,190000,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,190000,190100,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,190100,190200,GC.w100,0.46
emales-gc,NZ_MJDR01000005.1,190200,190300,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,190300,190400,GC.w100,0.25
emales-gc,NZ_MJDR01000005.1,190400,190500,GC.w100,0.3
emales-gc,NZ_MJDR01000005.1,190500,190600,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,190600,190700,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,190700,190800,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,190800,190900,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,190900,191000,GC.w100,0.44
emales-gc,NZ_MJDR01000005.1,191000,191100,GC.w100,0.32
emales-gc,NZ_MJDR01000005.1,191100,191200,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,191200,191300,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,191300,191400,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,191400,191500,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,191500,191600,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,191600,191700,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,191700,191800,GC.w100,0.48
emales-gc,NZ_MJDR01000005.1,191800,191900,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,191900,192000,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,192000,192100,GC.w100,0.48
emales-gc,NZ_MJDR01000005.1,192100,192200,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,192200,192300,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,192300,192400,GC.w100,0.45
emales-gc,NZ_MJDR01000005.1,192400,192500,GC.w100,0.35
emales-gc,NZ_MJDR01000005.1,192500,192600,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,192600,192700,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,192700,192800,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,192800,192900,GC.w100,0.27
emales-gc,NZ_MJDR01000005.1,192900,193000,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,193000,193100,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,193100,193200,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,193200,193300,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,193300,193400,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,193400,193500,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,193500,193600,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,193600,193700,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,193700,193800,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,193800,193900,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,193900,194000,GC.w100,0.28
emales-gc,NZ_MJDR01000005.1,194000,194100,GC.w100,0.25
emales-gc,NZ_MJDR01000005.1,194100,194200,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,194200,194300,GC.w100,0.37
emales-gc,NZ_MJDR01000005.1,194300,194400,GC.w100,0.4
emales-gc,NZ_MJDR01000005.1,194400,194500,GC.w100,0.42
emales-gc,NZ_MJDR01000005.1,194500,194600,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,194600,194700,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,194700,194800,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,194800,194900,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,194900,195000,GC.w100,0.36
emales-gc,NZ_MJDR01000005.1,195000,195100,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,195100,195200,GC.w100,0.39
emales-gc,NZ_MJDR01000005.1,195200,195300,GC.w100,0.38
emales-gc,NZ_MJDR01000005.1,195300,195400,GC.w100,0.34
emales-gc,NZ_MJDR01000005.1,195400,195500,GC.w100,0.28
